route,pageviews,sessions,pages_per_session,probability,
/product/38140-freestyle-ii,8672,1055,8.219905,0.12%
/product/22101-tigon-ii,14640,1050,13.94286,0.12%
/product/40001,2125,1048,2.027672,0.12%
/product/m30911-mozo-natural,7062,1047,6.744986,0.12%
/product/56155-delilah,5089,1036,4.912162,0.12%
/product/66709-cobalt,9470,1035,9.149758,0.12%
/product/68357-firebrand-soft-toe,6592,1026,6.424951,0.12%
/product/29765-new-balance-rush-v3,8855,1019,8.689892,0.11%
/product/22148-everlight-slip-on,10850,998,10.87174,0.11%
/product/58544-dockers-ashford,5128,997,5.14343,0.11%
/product/79828,1671,975,1.713846,0.11%
/catalog/women-work-boots,7752,964,8.041494,0.11%
/product/38140,1821,944,1.929025,0.11%
/product/24076,1731,943,1.835631,0.11%
/product/22210,2020,942,2.144374,0.11%
/product/72206-pearl-ii-nano-composite-toe,3812,933,4.085745,0.11%
/product/34257,1880,923,2.036836,0.10%
/product/41526,2257,922,2.447939,0.10%
/product/42152,1432,919,1.558215,0.10%
/product/22782-endurance-ii,6912,913,7.570646,0.10%
/product/60654-august-soft-toe,5783,909,6.361936,0.10%
/product/56155,1432,902,1.587583,0.10%
/catalog/shoes-all,1902,892,2.132287,0.10%
/catalog/men-dress,6548,891,7.349046,0.10%
/product/m52301,1346,888,1.515766,0.10%
/product/34897-cabbie-ii,4837,884,5.471719,0.10%
/product/37711-pembroke-leather,11216,875,12.81829,0.10%
/catalog/men-new-balance,5110,856,5.969626,0.10%
/product/47783-milano,5592,853,6.555686,0.10%
/product/24520-hart,5164,838,6.162291,0.09%
/product/28362,2129,834,2.552758,0.09%
/catalog/industrial,11305,829,13.63691,0.09%
/product/41526-cater-ii,8529,812,10.50369,0.09%
/product/63521,1316,805,1.634783,0.09%
/product/m51000,1160,801,1.44819,0.09%
/product/59836-madison-iii,5766,767,7.517601,0.09%
/product/56150,1438,766,1.877285,0.09%
/product/36907,1464,747,1.959839,0.08%
/product/52203-cole-haan-cassie-bootie,5113,745,6.863087,0.08%
/product/24734,1435,745,1.926174,0.08%
/product/51901,1335,737,1.811398,0.08%
/product/77280-rowan-steel-toe,4643,734,6.325613,0.08%
/product/24076-new-balance-623-v3,5967,726,8.219008,0.08%
/product/69238,1448,723,2.002766,0.08%
/product/m31386,1107,721,1.535368,0.08%
/product/37711,1498,709,2.112835,0.08%
/product/1211,1245,708,1.758475,0.08%
/product/73361-firebrand-composite-toe,3651,702,5.200855,0.08%
/catalog/women-wide-shoes,5441,699,7.783977,0.08%
/product/55315,1197,698,1.7149,0.08%
/product/78606,1353,690,1.96087,0.08%
/product/43073,1394,688,2.026163,0.08%
/product/70010,1352,688,1.965116,0.08%
/product/58565-vita,3715,686,5.415452,0.08%
/product/1201-senator,6352,678,9.368732,0.08%
/product/72212,1244,670,1.856716,0.08%
/product/51907,1023,667,1.533733,0.08%
/product/m31386-finn,6863,661,10.38275,0.07%
/product/51902-olivia,3177,632,5.026899,0.07%
/product/22225-new-balance-510-v5,12212,625,19.5392,0.07%
/product/50-crewguard-slip-resistant-overshoes,2910,622,4.678457,0.07%
/catalog/supermarkets,6694,619,10.81422,0.07%
/product/40001-saloon-ii,9881,616,16.04058,0.07%
/product/52212-cole-haan-chester-oxford,7606,616,12.3474,0.07%
/product/28837-new-balance-rush-v3,5534,616,8.983766,0.07%
/catalog/accessories,1838,614,2.993485,0.07%
/product/70010-cade-steel-toe,7488,613,12.21533,0.07%
/product/28837,1174,609,1.92775,0.07%
/product/56150-riley,6253,603,10.36982,0.07%
/product/37255-liberty,9690,601,16.12313,0.07%
/product/24734-condor,5142,601,8.55574,0.07%
/product/40002-saloon-ii,12204,600,20.34,0.07%
/product/55315-reese,3809,592,6.434122,0.07%
/catalog/hospitality,5843,587,9.954003,0.07%
/product/60301,1438,586,2.453925,0.07%
/catalog/mozo,1590,580,2.741379,0.07%
/product/42202-merlin-slip-on-canvas,5919,578,10.24048,0.07%
/product/22782,1444,578,2.49827,0.07%
/product/22150-new-balance-arishi-v3,10643,577,18.44541,0.07%
/product/42160-tigon-ii,9204,574,16.03484,0.06%
/product/77280,1148,573,2.00349,0.06%
/product/22002,2409,568,4.241197,0.06%
/product/22214-heather-ii,10565,567,18.63316,0.06%
/product/41369,1103,567,1.945326,0.06%
/product/37255,1354,566,2.392226,0.06%
/product/22101,1917,565,3.39292,0.06%
/product/42150-cole-haan-miles-leather-wingtip-oxford,4795,563,8.516874,0.06%
/product/52108-cole-haan-sylvia-wedge,3960,561,7.058824,0.06%
/product/22202-gia,14443,550,26.26,0.06%
/reports/index.cfm,3727,549,6.788707,0.06%
/product/27664,1473,548,2.687956,0.06%
